alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.00012898520210001188,150.0,0.0,-10349.515926265,2390.9453239590775,-0.00033985842100810366,-60.313476516723675,5.419570415048098e-10,207422.0,-0.7926750852463537,90000
0.00011669478822295783,150.0,0.0,-9555.48853894376,2206.2805595460154,-0.0003071687697665771,-60.982401916503946,5.25659576153594e-10,208044.0,-0.8027657392307839,91000
0.00010557547322969196,150.0,0.0,-8735.635121111483,2050.164479210526,-0.000277195943766856,-61.66474433898913,5.30418548199893e-10,207302.0,-0.7890068733878203,92000
9.551566634036141e-05,150.0,0.0,-10305.093031033295,2488.673237342891,-0.0002505050332983955,-62.33873772048957,4.885161293700222e-10,206989.0,-0.7947069733517451,93000
8.641441301733724e-05,150.0,0.0,-8281.126382364218,2116.2809842142588,-0.00022475641049095462,-63.00724227142343,4.991334750592904e-10,207894.0,-0.8014392058791284,94000
7.818037630931932e-05,150.0,0.0,-8945.204453972077,2211.997953703368,-0.0002019076889264398,-63.69262878036509,4.904515173327625e-10,207869.0,-0.8053721598381788,95000
7.073092347127369e-05,150.0,0.0,-8780.229936940592,1732.3027877523107,-0.00018152571919199514,-64.35498701477042,5.026508770045182e-10,207541.0,-0.7907902808227942,96000
6.399129538112904e-05,150.0,0.0,-10267.634112210226,2222.0861841408437,-0.00016298783093952798,-65.04083592224126,4.944862804587981e-10,207650.0,-0.7973366331412763,97000
5.7893855988368196e-05,150.0,0.0,-10229.375441068458,2322.4374092367425,-0.0001466537788728603,-65.70272226715083,4.677679346972577e-10,207220.0,-0.8020625359572401,98000
5.2377414067450456e-05,150.0,0.0,-8400.087194740341,1952.6531789031533,-0.0001312855426658647,-66.38858939361576,4.6225945408724054e-10,207738.0,-0.795524787959142,99000
4.7386608501256e-05,150.0,0.0,-8839.571908874646,1626.1828860803396,-0.00011793911305721834,-67.05326808929449,4.794416112469816e-10,207473.0,-0.7966002493520213,100000
4.287135358390512e-05,150.0,0.0,-10953.870715484238,1860.7003038117873,-0.00010576286196010183,-67.73421141815166,4.6521032310859646e-10,207778.0,-0.8000000710530542,101000
3.8786336703196856e-05,150.0,0.0,-9071.115857261544,1209.5049611090371,-9.586423632572402e-05,-68.4058408737184,4.4141709217016073e-10,207729.0,-0.8010481174710391,102000
3.509056319671792e-05,150.0,0.0,-8925.25659360305,1589.6944212623898,-8.458322467049583e-05,-69.07503050231912,4.578763145362751e-10,207649.0,-0.8007536817858107,103000
3.174694326480673e-05,150.0,0.0,-9491.20249786975,2259.5623742802777,-7.532293146505236e-05,-69.7557784652709,5.027198024991699e-10,207343.0,-0.802359316104634,104000
2.8721921673422927e-05,150.0,0.0,-9722.226335956144,2246.168316824273,-6.880271058980694e-05,-70.42316694641094,3.9704687901983424e-10,207705.0,-0.7892618929063936,105000
2.598514052442625e-05,150.0,0.0,-9797.635959053476,2025.853652914354,-6.06322607491165e-05,-71.10634319305422,4.655846481214229e-10,207268.0,-0.8026439319427467,106000
2.3509134653068065e-05,150.0,0.0,-8438.494642880582,1770.5069555160462,-5.344943708041684e-05,-71.77844789886475,4.120656383489051e-10,207107.0,-0.8056239831188612,107000
2.1269055770972017e-05,150.0,0.0,-8653.145683558649,1829.655198050441,-4.788490601640654e-05,-72.45272389984147,4.703657091997122e-10,207958.0,-0.8014740735874242,108000
